,SITEVISITID,METHOD,OBS_YEAR,REGION,REGION_NAME,ISLAND,POP_STATUS,ANALYSIS_SEC,ANALYSIS_YEAR,ANALYSIS_STRATA,SEC_NAME,SITE,ISL_CODE,ISL_SLOPE,SITE_SLOPE_100m,SITE_SLOPE_200m,SITE_SLOPE_400m,DATE_,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,DEPTH,HARD_CORAL,SOFT_CORAL,MA,CCA,TA,SAND,CYANO,OTHER_BENTHIC,ComplexityValue,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,nCounts,nReps,PISCIVORE,PLANKTIVORE,PRIMARY,SECONDARY,UNKNOWN,TotFish
2103,6671,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefShallow,GUAM_WEST_OPEN,GUA-01123,GUA,19.00943068,0.82589727,1.360547335,2.400711828,30/03/2014,Forereef,Shallow,13.65345625,144.8723713,5.55,22.5,1.5,22.5,20,32.5,1,0,0,NA,0.33625,0.345771132,1.5,2,1,0.062299068,0.030965186,2.302780124,1.631501431,0,4.027545808
2104,6672,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefDeep,GUAM_WEST_OPEN,GUA-01074,GUA,19.00943068,4.460518859,4.726506798,4.827420449,30/03/2014,Forereef,Deep,13.65984024,144.8613762,26.6,9,16,12.5,5,45,12.5,0,0,NA,0.3075,0.301385656,1.45,2,1,0.45116645,5.049076004,9.766061141,11.20477979,0,26.47108338
2105,6678,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefDeep,GUAM_WEST_OPEN,GUA-01081,GUA,19.00943068,9.133562187,13.30318912,17.59514603,31/03/2014,Forereef,Deep,13.37904657,144.642978,23.75,5.5,0,67,0.5,23,4,0,0,NA,0.1875,0.11851944,0.4,2,1,0.567603594,0.206860591,4.414697942,1.717401073,0,6.9065632
2106,6679,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefShallow,GUAM_WEST_OPEN,GUA-01143,GUA,19.00943068,4.669678736,4.319549793,11.38135352,31/03/2014,Forereef,Shallow,13.38210354,144.6465065,4.2,5.5,0,7,10,76,1.5,0,0,NA,0.5175,0.285492995,1.05,2,1,0.260964739,0.426955563,9.439066505,3.130056978,0,13.25704378
2107,6680,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefMid,GUAM_WEST_OPEN,GUA-01090,GUA,19.00943068,2.693458213,3.733820194,4.090782593,31/03/2014,Forereef,Mid,13.39289205,144.6550647,9.55,13.5,0,35,0.5,42,5,4,0,NA,0.4425,0.29076608,0.95,2,1,0.418910137,0.146823074,4.820019547,1.260959216,0,6.646711975
2108,6681,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefShallow,GUAM_WEST_OPEN,GUA-01138,GUA,19.00943068,3.217545859,3.070656633,3.586207267,31/03/2014,Forereef,Shallow,13.41115572,144.6542384,5.6,11,0,25,9,17.5,10,27.5,0,NA,0.51875,0.307700108,1.2,2,1,0.152255513,0.714025496,4.801337352,5.627064391,0,11.29468275
2109,6685,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_MP_MINUS_ACHANG,2014,ForereefDeep,PITI_BOMB_MPA,GUA-01038,GUA,19.00943068,16.20548799,12.75880317,17.35184018,04/04/2014,Forereef,Deep,13.47263019,144.6912179,21.6,5,0.5,15,1,61,17.5,0,0,NA,0.274,0.188372734,0.7,2,1,2.157305835,0.35596937,3.567780574,1.253228039,0,7.334283817
2110,6686,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_MP_MINUS_ACHANG,2014,ForereefMid,PITI_BOMB_MPA,GUA-01039,GUA,19.00943068,8.408955227,11.69825919,13.85185084,04/04/2014,Forereef,Mid,13.47157398,144.6913095,13.95,14,0,15,2.5,64.5,4,0,0,NA,0.62375,0.353637088,1.45,2,1,0.205338658,0.174390422,4.837409208,1.460158166,0,6.677296454
2111,6687,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_MP_MINUS_ACHANG,2014,ForereefShallow,PITI_BOMB_MPA,GUA-01047,GUA,19.00943068,3.956720592,6.647933607,15.49495005,04/04/2014,Forereef,Shallow,13.47910269,144.7002514,3.8,22.5,0.5,4,25,48,0,0,0,NA,0.16625,0.127888057,0.75,2,1,0.405487282,0.477913313,10.44608915,3.535790696,0,14.86528044
2112,6688,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_MP_MINUS_ACHANG,2014,ForereefShallow,PITI_BOMB_MPA,GUA-01046,GUA,19.00943068,4.601690257,6.520561106,15.46598064,04/04/2014,Forereef,Shallow,13.48064546,144.7044988,5.55,7.5,0,2.5,20,70,0,0,0,NA,0.38375,0.390088193,1.55,2,1,2.247558759,2.25337752,3.633739236,2.376902643,0,10.51157816
2113,6689,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefMid,GUAM_WEST_OPEN,GUA-01094,GUA,19.00943068,6.97014972,8.413863617,15.60497072,04/04/2014,Forereef,Mid,13.46774898,144.6567923,13.4,32.5,0,7.5,9,47.5,3.5,0,0,NA,0.63375,0.466115397,1.8,2,1,2.030971046,3.292371759,12.08890276,2.891645754,0,20.30389132
2114,6690,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_MP_MINUS_ACHANG,2014,ForereefDeep,PITI_BOMB_MPA,GUA-01037,GUA,19.00943068,16.74968683,17.66095276,23.57403877,04/04/2014,Forereef,Deep,13.48187568,144.7024812,22.75,2,0,6,0,75.5,1,15.5,0,NA,0.1825,0.13923495,0.45,2,1,1.250082656,8.628855827,16.71684208,1.040905654,0,27.63668621
2115,6691,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_MP_MINUS_ACHANG,2014,ForereefMid,PITI_BOMB_MPA,GUA-01043,GUA,19.00943068,6.439341749,9.9839435,12.85110454,04/04/2014,Forereef,Mid,13.47916598,144.7082337,8.2,11.5,0,10.5,1,74.5,0,0,2.5,NA,0.22125,0.194421097,0.85,2,1,0.614931239,0.136949891,7.470074857,4.254330233,0,12.47628622
2116,6692,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefDeep,GUAM_WEST_OPEN,GUA-01087,GUA,19.00943068,11.27434228,11.53616313,12.62133908,04/04/2014,Forereef,Deep,13.48489744,144.7384739,21.4,37.5,1,7.5,11.5,27.5,15,0,0,NA,0.59125,0.441119454,1.6,2,1,6.547262587,4.55865784,6.90566072,7.31869655,0,25.3302777
2117,6693,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefMid,GUAM_WEST_OPEN,GUA-01073,GUA,19.00943068,9.980336595,9.189416424,10.98622857,04/04/2014,Forereef,Mid,13.4842273,144.7552442,11.3,40,1,10,10,39,0,0,0,NA,0.33625,0.222830624,0.65,2,1,0.633601999,1.665411262,13.21640156,5.150090087,0,20.6655049
2118,6694,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_WEST_OPEN,2014,ForereefShallow,GUAM_WEST_OPEN,GUA-01140,GUA,19.00943068,4.342656069,5.256095283,8.2322126,04/04/2014,Forereef,Shallow,13.48852403,144.7657918,4.2,15,2.5,12.5,32.5,34,3.5,0,0,NA,0.945,0.534584961,1.95,2,1,0.164507522,1.547227274,8.926069163,2.20352896,0,12.84133292
2119,6695,nSPC,2014,S.MARIAN,Mariana Archipelago,Guam,P,GUAM_MP_MINUS_ACHANG,2014,ForereefShallow,TUMON_BAY_MPA,GUA-01063,GUA,19.00943068,3.767008039,6.562616325,7.720539364,04/04/2014,Forereef,Shallow,13.51085166,144.7925651,3.3,25,2.5,12.5,37.5,22.5,0,0,0,NA,0.53,0.287414517,1.25,2,1,0.625331771,0.451155187,12.4464902,4.082086961,0,17.60506412
2120,6702,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00210,ROT,15.42911781,11.0727135,7.553409109,6.644564278,05/04/2014,Forereef,Deep,14.15619736,145.1470905,25.25,11.5,1,4,1.5,73,9,0,0,NA,0.24,0.188857705,0.9,2,1,13.64318291,6.824128981,32.72976215,6.760699005,0,59.95777304
2121,6703,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00237,ROT,15.42911781,6.834322167,8.249555548,5.528859381,05/04/2014,Forereef,Shallow,14.16242712,145.1543005,5.45,12.5,0,25,15,47.5,0,0,0,NA,0.18875,0.162128205,0.85,2,1,0.340233493,0.225885651,1.772142198,1.039873905,0,3.378135247
2122,6704,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00207,ROT,15.42911781,4.629475293,4.548569532,4.584533722,05/04/2014,Forereef,Deep,14.18751265,145.2104283,21.45,7.5,1,27.5,1,35.5,27.5,0,0,NA,0.2075,0.134195398,0.55,2,1,0.109917918,0.36567815,4.446853361,8.507464388,0,13.42991382
2123,6705,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00273,ROT,15.42911781,6.677182464,6.303958868,4.945188324,05/04/2014,Forereef,Shallow,14.17885766,145.2032306,5.25,40,0.5,10,5,41.5,3,0,0,NA,0.66875,0.470420961,1.85,2,1,0.917071733,0.239339363,10.74963317,2.38924151,0,14.29528577
2124,6706,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00208,ROT,15.42911781,6.270193967,6.968052157,6.617593203,05/04/2014,Forereef,Deep,14.17533215,145.1848982,23.3,12.5,2.5,11.5,10,47,16.5,0,0,NA,1.0075,0.720851679,3,2,1,10.22470399,22.34576499,8.655633636,7.17052031,0,48.39662293
2125,6707,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00234,ROT,15.42911781,8.1100892,6.565245608,5.703129925,05/04/2014,Forereef,Mid,14.1777883,145.1915732,12.8,7.5,0,35,0,50,7.5,0,0,NA,0.515,0.40334591,1.85,2,1,2.027330025,0.436367152,7.163684914,3.269553087,0,12.89693518
2126,6708,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00206,ROT,15.42911781,2.809969416,4.364792004,4.366017255,05/04/2014,Forereef,Mid,14.19371828,145.2221229,16.95,0.5,0,32.5,0.5,40,26.5,0,0,NA,0.15,0.1,0.4,2,1,0.750091119,0.30462198,1.303415644,3.311002785,0,5.669131528
2127,6709,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00256,ROT,15.42911781,4.728461451,4.666656409,4.528825772,05/04/2014,Forereef,Mid,14.2014619,145.2608985,11,3,0,44.5,2.5,50,0,0,0,NA,0.1575,0.141664216,0.85,2,1,1.529916954,1.036812793,5.02734829,5.415437862,0,13.0095159
2128,6710,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00272,ROT,15.42911781,4.276324937,4.239454101,4.145692098,05/04/2014,Forereef,Mid,14.20135888,145.2375928,16.4,1,0,30.5,0.5,64.5,3.5,0,0,NA,0.13075,0.114704763,0.7,2,1,0.320230411,0.056180714,0.065628851,0.827004682,0,1.269044658
2129,6716,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00254,ROT,15.42911781,5.555015213,7.928995229,8.749340963,06/04/2014,Forereef,Deep,14.11401761,145.2095305,21.9,10,1,27.5,1,38,22.5,0,0,NA,0.425,0.372240441,1.35,2,1,2.024174652,1.518756612,5.134054752,2.399951471,0,11.07693749
2130,6717,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00253,ROT,15.42911781,5.099702951,4.996477681,8.308057834,06/04/2014,Forereef,Mid,14.11316743,145.1801839,14.6,5,0,13,2.5,54.5,22.5,2.5,0,NA,1.075,0.840313429,3.05,2,1,1.275858639,0.720604296,223.1415038,2.70328198,0,227.8412487
2131,6718,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00238,ROT,15.42911781,8.752222932,7.331708114,5.935516545,06/04/2014,Forereef,Shallow,14.12574121,145.1671817,5.75,6,0,2.5,5,65.5,11,10,0,NA,1.53625,0.943245901,4,2,1,1.27711621,0.773304761,8.743733718,2.543202949,0,13.33735764
2132,6719,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00248,ROT,15.42911781,8.375824438,6.907939116,5.944636869,06/04/2014,Forereef,Mid,14.1274683,145.1661929,12.5,6.5,1,2.5,2.5,72.5,15,0,0,NA,1.02125,0.787262501,3.45,2,1,0.861614856,0.49625337,4.446755687,1.038273321,0,6.842897233
2133,6720,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00255,ROT,15.42911781,7.609878044,8.6259192,10.48419131,06/04/2014,Forereef,Mid,14.11246017,145.1977001,15.3,3,1,7.5,0,80.5,7,0,1,NA,0.7625,0.697964607,2.75,2,1,1.160785328,1.874527484,11.08915046,6.301246082,0,20.42570935
2134,6721,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00279,ROT,15.42911781,4.799370538,4.988230894,6.499029695,06/04/2014,Forereef,Shallow,14.11411341,145.1879588,4.9,4.5,0,10,6.5,79,0,0,0,NA,0.2075,0.190334422,0.75,2,1,0.062299068,0.307196206,6.771679043,2.423458258,0,9.564632575
2135,6722,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00251,ROT,15.42911781,6.394228624,5.113718393,7.665116709,06/04/2014,Forereef,Deep,14.11361653,145.1845204,21.4,6.5,0,4,12.5,62,15,0,0,NA,0.53125,0.469493171,1.8,2,1,1.19776944,13.42422429,21.51118457,5.021502758,0,41.15468107
2136,6723,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00240,ROT,15.42911781,9.608963745,7.639815074,5.84292278,06/04/2014,Forereef,Mid,14.12191872,145.1674948,11.1,2.5,1.5,2,5,77.5,11.5,0,0,NA,0.8225,0.592737102,3,2,1,1.152167314,0.807642107,7.312926421,5.638952544,0,14.91168839
2137,6724,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00260,ROT,15.42911781,8.603109985,7.428779817,6.145310518,06/04/2014,Forereef,Shallow,14.12653464,145.167274,5.75,0.5,0,0.5,2.5,76.5,20,0,0,NA,0.9775,0.818093814,3.25,2,1,0.986957999,0.810222033,8.113713594,4.94903501,0,14.85992864
2138,6727,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00233,ROT,15.42911781,7.076571179,8.285696178,6.627676116,07/04/2014,Forereef,Mid,14.15107652,145.1424152,10.25,10.5,2,8,19.5,55,5,0,0,NA,0.3175,0.228940492,1,2,1,0.472908832,0.454851483,4.353653119,1.582881272,0,6.864294706
2139,6728,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00235,ROT,15.42911781,3.530078065,5.907833024,5.823634808,07/04/2014,Forereef,Shallow,14.14119568,145.1344327,5.4,17.5,0,17.5,15,45,5,0,0,NA,0.76,0.47005379,2,2,1,0.594403212,0.258334611,10.90682674,1.359748719,0,13.11931329
2140,6729,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00224,ROT,15.42911781,11.76680174,13.41471286,16.64257461,07/04/2014,Forereef,Mid,14.121865,145.1302002,9.85,6.5,0.5,25,1.5,61.5,5,0,0,NA,0.1125,0.0375,0.35,2,1,0.083821007,0.553494126,2.03395626,1.727639544,0,4.398910937
2141,6730,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00232,ROT,15.42911781,5.307287617,8.45289675,7.304928633,07/04/2014,Forereef,Mid,14.13585146,145.1508112,10.65,5,2.5,2.5,0,82.5,7.5,0,0,NA,0.24,0.203469899,0.95,2,1,0.591649541,0.548182361,8.638142478,4.866549472,0,14.64452385
2142,6731,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00220,ROT,15.42911781,11.87657142,8.72002241,8.397688274,07/04/2014,Forereef,Deep,14.13267505,145.1538559,25,7.5,1,0,1.5,59.5,30.5,0,0,NA,1.18875,0.694147857,2.75,2,1,2.233647423,2.969669061,7.453472823,11.43400947,0,24.09079878
2143,6732,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00209,ROT,15.42911781,12.00551807,11.60868074,12.61646037,07/04/2014,Forereef,Deep,14.11119559,145.1657756,22.9,2.5,0,25,7.5,57.5,7.5,0,0,NA,0.67,0.423989402,1.75,2,1,1.455536832,0.609758196,7.386844435,4.447903669,0,13.90004313
2144,6733,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefDeep,Rota,ROT-00229,ROT,15.42911781,10.57100751,8.458094379,8.797097178,07/04/2014,Forereef,Deep,14.13555675,145.1271391,21.35,3,0.5,5.5,1,87,3,0,0,NA,0.35875,0.275205949,0.95,2,1,1.909223678,68.56059362,18.662727,2.33609087,0,91.46863517
2145,6734,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00249,ROT,15.42911781,6.700654877,7.20685094,7.817699616,07/04/2014,Forereef,Shallow,14.13467816,145.138427,4.55,17.5,1,0.5,7.5,67.5,6,0,0,NA,0.9325,0.60313358,2.05,2,1,0.172216986,0.881842581,11.72208883,5.81698741,0,18.5931358
2146,6735,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefShallow,Rota,ROT-00215,ROT,15.42911781,7.899270582,7.443660283,7.897060823,07/04/2014,Forereef,Shallow,14.13589153,145.1533515,5.35,4,0,0.5,7.5,65.5,17.5,5,0,NA,0.98,0.908987359,3.3,2,1,0.560311195,0.427703692,8.108268536,2.374705177,0,11.4709886
2147,6736,nSPC,2014,S.MARIAN,Mariana Archipelago,Rota,P,Rota,2014,ForereefMid,Rota,ROT-00216,ROT,15.42911781,8.373182386,6.535041912,6.378512046,07/04/2014,Forereef,Mid,14.13011807,145.1595423,15.4,1,1.5,0,3,89.5,5,0,0,NA,0.5275,0.422042471,1.7,2,1,1.000260789,1.448901287,13.83286133,2.753565738,0,19.03558915
2148,6737,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefDeep,Aguijan,AGU-00200,AGU,14.52299393,19.95907031,19.18545969,18.42273366,08/04/2014,Forereef,Deep,14.85690535,145.5473116,23.6,12.5,1.5,15,25,46,0,0,0,NA,0.435,0.274818122,0.9,2,1,4.519513019,3.962394437,19.67384041,3.597225561,0,31.75297343
2149,6738,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefShallow,Aguijan,AGU-00144,AGU,14.52299393,17.93328971,18.54195705,18.51984206,08/04/2014,Forereef,Shallow,14.86163911,145.5615422,3.75,27.5,1.5,0.5,22.5,48,0,0,0,NA,1.1675,1.033312574,4.15,2,1,0.487263716,1.496426033,18.89650806,3.274728231,0,24.15492604
2150,6739,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefDeep,Aguijan,AGU-00133,AGU,14.52299393,20.2283212,18.17938537,16.23062978,08/04/2014,Forereef,Deep,14.86694561,145.5729019,20,2,1.5,1,5,70.5,20,0,0,NA,0.9975,1.025360102,3.9,2,1,3.86840751,15.48221439,31.17805775,31.8763574,0,82.40503705
2151,6740,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefMid,Aguijan,AGU-00130,AGU,14.52299393,13.89113778,13.66962979,13.51602752,08/04/2014,Forereef,Mid,14.84862101,145.5375061,8.45,7.5,5,5,6,64,12.5,0,0,NA,0.59,0.444410352,1.5,2,1,1.228987128,0.554173983,14.65417848,2.027271676,0,18.46461126
2152,6745,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefMid,Aguijan,AGU-00202,AGU,14.52299393,20.24218352,20.62219816,20.1313409,08/04/2014,Forereef,Mid,14.85945345,145.5553907,12.5,9.5,1,40.5,35,9,5,0,0,NA,0.92375,0.607555161,2.5,2,1,0.503387616,2.681890248,9.177838107,1.876245406,0,14.23936138
2153,6746,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefMid,Aguijan,AGU-00120,AGU,14.52299393,14.69514656,14.47058304,13.3115058,08/04/2014,Forereef,Mid,14.86551809,145.5786213,14.9,10,0,62.5,0,25,2.5,0,0,NA,0.1825,0.151888419,0.55,2,1,0.329120135,0.78149013,1.995559756,1.255957442,0,4.362127463
2154,6747,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefDeep,Aguijan,AGU-00127,AGU,14.52299393,14.45455804,14.23309815,13.89300703,08/04/2014,Forereef,Deep,14.84365985,145.5659106,20.7,4,0.5,30,6,44.5,15,0,0,NA,0.135,0.112040258,0.45,2,1,0.048943564,1.389527699,1.027316263,1.013029378,0,3.478816904
2155,6748,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefMid,Aguijan,AGU-00142,AGU,14.52299393,11.91596969,11.22576697,11.6848113,08/04/2014,Forereef,Mid,14.84227859,145.5542424,15,15,0,30,2.5,40,12.5,0,0,NA,0.28875,0.235270957,0.85,2,1,10.68787302,22.99480104,5.243548708,1.46654718,0,40.39276995
2156,6749,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefShallow,Aguijan,AGU-00134,AGU,14.52299393,12.63328464,12.4818534,12.44236968,08/04/2014,Forereef,Shallow,14.84750211,145.5372731,5.4,37.5,0,6.5,19,32,5,0,0,NA,0.585,0.481448385,1.85,2,1,0.884492064,2.311695357,5.571198889,3.663557921,0,12.43094423
2157,6752,nSPC,2014,S.MARIAN,Mariana Archipelago,Aguijan,P,Aguijan,2014,ForereefDeep,Aguijan,AGU-00138,AGU,14.52299393,8.822517499,8.818365389,8.821253563,08/04/2014,Forereef,Deep,14.82924976,145.5302073,20.15,10.5,1,45,6,35,2.5,0,0,NA,0.1725,0.133254129,0.55,2,1,1.803351743,16.46909513,2.413307805,1.803491898,0,22.48924657
2158,6753,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefDeep,Tinian,TIN-00197,TIN,14.08195504,10.64388916,10.06506147,9.380481269,09/04/2014,Forereef,Deep,15.05640688,145.6597978,22.5,0.5,0,35,0,49.5,15,0,0,NA,0.10875,0.044743118,0.35,2,1,0,0.178892724,0.938504849,1.264413852,0,2.381811424
2159,6754,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefMid,Tinian,TIN-00225,TIN,14.08195504,9.412314411,8.629417801,7.25005187,09/04/2014,Forereef,Mid,15.02572794,145.6546628,15.1,5,3,6.5,6,69.5,6.5,3.5,0,NA,0.66875,0.514249983,1.75,2,1,2.306119185,0.889071963,13.61194178,1.904204417,0,18.71133735
2160,6755,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefShallow,Tinian,TIN-00256,TIN,14.08195504,5.731236939,6.000696251,7.541284936,09/04/2014,Forereef,Shallow,15.01999808,145.658235,5.3,20,0.5,4,12.5,62.5,0.5,0,0,NA,0.73625,0.535086037,1.9,2,1,0.219359358,0.282616982,9.087686988,3.233955948,0,12.82361928
2161,6756,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefMid,Tinian,TIN-00227,TIN,14.08195504,12.20285105,10.8119396,11.08484986,09/04/2014,Forereef,Mid,14.94737878,145.661342,21,9,0.5,2.5,8.5,62.5,14,3,0,NA,0.46875,0.339541709,1.1,2,1,1.653267535,3.830758626,5.931188884,6.441182503,0,17.85639755
2162,6757,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefMid,Tinian,TIN-00213,TIN,14.08195504,11.81894411,10.43804286,10.04707729,09/04/2014,Forereef,Mid,15.06570443,145.6561236,15.15,7.5,0,7.5,5,57.5,22.5,0,0,NA,0.555,0.493808645,2,2,1,1.452367763,3.91074228,17.37626416,7.600327646,0,30.33970184
2163,6758,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefDeep,Tinian,TIN-00194,TIN,14.08195504,5.096934567,5.988182267,6.126798719,09/04/2014,Forereef,Deep,15.03077796,145.653575,23.35,12.5,6,22.5,6,40.5,12.5,0,0,NA,0.355,0.251494417,0.95,2,1,3.258826999,2.357014316,6.282178727,2.731507858,0,14.6295279
2164,6759,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefDeep,Tinian,TIN-00200,TIN,14.08195504,9.465575279,9.749112643,8.545096029,09/04/2014,Forereef,Deep,15.00330736,145.6742344,22.75,2,0,38,1,54,5,0,0,NA,0.10625,0.027243118,0.25,2,1,1.07358992,5.032090088,1.518520926,2.572646611,0,10.19684754
2165,6760,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefMid,Tinian,TIN-00262,TIN,14.08195504,19.31061998,15.66423131,12.65701795,09/04/2014,Forereef,Mid,14.99212204,145.6708277,16.1,3.5,0,45,1,45.5,5,0,0,NA,1.74,1.060128668,4.5,2,1,0.337277553,0.249465088,2.580053043,1.503141369,0,4.669937053
2166,6761,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefMid,Tinian,TIN-00261,TIN,14.08195504,9.208341049,14.51968544,11.36824284,09/04/2014,Forereef,Mid,14.93494389,145.6517232,15.9,8,1,9.5,4.5,77,0,0,0,NA,0.1375,0.0875,0.3,2,1,0.470371799,3.708622807,2.968077829,1.791592619,0,8.938665054
2167,6769,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefDeep,Tinian,TIN-00182,TIN,14.08195504,2.920787706,3.282032913,3.615775265,10/04/2014,Forereef,Deep,14.96657543,145.60918,24.5,9,0.5,13.5,3,44,27.5,2.5,0,NA,0.495,0.376308134,1.25,2,1,1.984457002,1.135511501,1.88179554,1.695208378,0,6.69697242
2168,6770,nSPC,2014,S.MARIAN,Mariana Archipelago,Tinian,P,Tinian,2014,ForereefShallow,Tinian,TIN-00259,TIN,14.08195504,7.280804233,7.27385919,7.272582832,10/04/2014,Forereef,Shallow,15.01219645,145.5864342,5.95,10,0,6,5,69.5,5.5,4,0,NA,0.81,0.845986403,3.65,2,1,0.765819398,1.021459393,10.38459277,4.258293636,0,16.4301652
